Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
장꼬방,떡카페,1664,870,서울 서초구 강남대로61길 27 1층,4.46,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
썸띵어바웃커피,"카페,디저트",3379,2830,"서울 강남구 강남대로102길 30 1, 2, 3층",4.42,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
서울붕어베이커리,베이커리,129,23,서울 서초구 강남대로61길 17 밀라텔 쉐르빌,N/A,"""빵이 맛있어요""; ""특별한 메뉴가 있어요""; ""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요"""
구테로이테 강남스탠다드점,카페,174,21,"서울 강남구 봉은사로6길 29 1층, 101호",N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요"""
레뽀드라라 강남점,카페,753,1481,서울 강남구 테헤란로7길 22 2관 101호,N/A,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""인테리어가 멋져요""; ""친절해요"""
퍼스트커피랩 강남점,"카페,디저트",971,1116,서울 강남구 봉은사로6길 39 1층,N/A,"""디저트가 맛있어요""; ""인테리어가 멋져요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""사진이 잘 나와요"""
셀렉티드닉스,"카페,디저트",2338,1146,서울 강남구 테헤란로4길 37 1층,N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""뷰가 좋아요"""
밀도 강남역점,베이커리,81,321,서울 서초구 강남대로 419 무인양품 1층 내 밀도,4.69,"""빵이 맛있어요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요""; ""친절해요""; ""커피가 맛있어요"""
소과당 강남본점,"카페,디저트",1011,405,서울 강남구 강남대로96길 12 A동 2층 소과당,4.53,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요"""
꼼다비뛰드,베이커리,1016,528,서울 강남구 강남대로110길 62 지하1층,4.81,"""빵이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요""; ""인테리어가 멋져요"""
미니말레 커피뢰스터 역삼점,"카페,디저트",338,709,서울 강남구 테헤란로25길 26 1층,N/A,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""인테리어가 멋져요""; ""친절해요"""
프라텔리,"카페,디저트",1443,1196,서울 강남구 봉은사로4길 31,N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
베이커리로컬 강남역점,베이커리,2438,621,서울 강남구 강남대로102길 15,4.4,"""빵이 맛있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요"""
브릭샌드 강남역점,"카페,디저트",2500,1642,서울 강남구 강남대로 396 강남역 신분당선 지하1층,N/A,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
겟썸커피 Downstairs,"카페,디저트",1199,1294,서울 강남구 봉은사로6길 30 지하 1층,4.51,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""음료가 맛있어요"""
노티드 강남카카오,카페,12790,2523,서울 서초구 강남대로 429,4.54,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""인테리어가 멋져요""; ""커피가 맛있어요"""
필메이트 강남점,"카페,디저트",438,243,서울 강남구 테헤란로1길 28 1~3층,N/A,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""인테리어가 멋져요""; ""대화하기 좋아요"""
빌리엔젤 강남역점,케이크전문,2199,893,서울 강남구 테헤란로1길 48 강남ELS빌딩,4.33,"""디저트가 맛있어요""; ""음료가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""친절해요"""
어퍼앤언더,"카페,디저트",1853,1661,"서울 강남구 강남대로102길 28 지하1층, 1층, 2층",N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
투썸플레이스 강남KI타워점,카페,3802,97,서울 서초구 강남대로69길 8 KI타워 2층,4.51,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""좌석이 편해요"""
브라운홀릭,카페,1053,767,서울 강남구 강남대로98길 25,4.45,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""특별한 메뉴가 있어요""; ""대화하기 좋아요"""
평화다방 강남역점,"카페,디저트",3109,1044,서울 강남구 강남대로94길 10 2층,4.26,"""커피가 맛있어요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""대화하기 좋아요""; ""인테리어가 멋져요"""
The november 라운지 강남역KG타워점,"카페,디저트",299,50,서울 강남구 테헤란로5길 7 1층,N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""집중하기 좋아요""; ""디저트가 맛있어요""; ""음료가 맛있어요"""
팡뮤제 베이커리 강남본점,베이커리,436,526,서울 강남구 테헤란로8길 40 1층,N/A,"""빵이 맛있어요""; ""커피가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""인테리어가 멋져요"""
카페온화 강남점,카페,1114,596,서울 강남구 봉은사로4길 37 2층,4.63,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""매장이 청결해요"""
리퍼크,카페,1670,428,서울 강남구 강남대로 382 메리츠타워 1층,4.52,"""커피가 맛있어요""; ""음료가 맛있어요""; ""인테리어가 멋져요""; ""디저트가 맛있어요""; ""친절해요"""
할리스 강남역점,카페,4253,195,서울 강남구 강남대로 402,4.43,"""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""집중하기 좋아요""; ""디저트가 맛있어요"""
크리스피크림도넛 강남역점,도넛,4026,184,서울 강남구 강남대로 376 지하1층,4.43,"""디저트가 맛있어요""; ""친절해요""; ""커피가 맛있어요""; ""매장이 청결해요""; ""가성비가 좋아요"""
스타벅스 강남R점,카페,7924,838,서울 강남구 강남대로 390 (역삼동),4.51,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
비아살라리아,베이커리,249,198,서울 강남구 역삼로7길 10 융전빌딩 101호,N/A,"""빵이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
아티제 삼성타운점,카페,1594,300,서울 서초구 서초대로74길 11 삼성전자 서초사옥 지하1층 B101호,4.51,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""매장이 청결해요"""
시티갤러리카페 본점,브런치카페,743,315,서울 강남구 역삼로7길 22,N/A,"""커피가 맛있어요""; ""대화하기 좋아요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""친절해요"""
구슬스 강남본점,카페,188,45,서울 강남구 봉은사로1길 42 1층 103호,N/A,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요"""
베이커스트 브라운,"카페,디저트",763,1376,"서울 강남구 강남대로102길 21 지하1, 지상1~3층",N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""인테리어가 멋져요"""
뉴욕러브베이글 강남본점,카페,1929,77,서울 강남구 봉은사로2길 31 W빌딩 1층,N/A,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
시티갤러리카페 본점,브런치카페,743,315,서울 강남구 역삼로7길 22,N/A,"""커피가 맛있어요""; ""대화하기 좋아요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""친절해요"""
106길 15,"카페,디저트",333,341,서울 강남구 강남대로106길 15 지하1층,4.97,"""인테리어가 멋져요""; ""커피가 맛있어요""; ""친절해요""; ""디저트가 맛있어요""; ""음료가 맛있어요"""
가배도 강남점,카페,806,314,서울 서초구 강남대로 405 1층,4.49,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""인테리어가 멋져요""; ""대화하기 좋아요"""
타짜도르 강남점,"카페,디저트",742,368,서울 서초구 서초대로77길 61 S&G타워 1층,4.48,"""커피가 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""대화하기 좋아요""; ""음료가 맛있어요"""
원아베뉴,브런치카페,802,720,서울 강남구 테헤란로7길 11 1층,4.56,"""인테리어가 멋져요""; ""커피가 맛있어요""; ""매장이 청결해요""; ""사진이 잘 나와요""; ""음료가 맛있어요"""
아란로빈,"카페,디저트",23,13,서울 강남구 봉은사로4길 31-3 아란로빈,N/A,"""인테리어가 멋져요""; ""사진이 잘 나와요""; ""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요"""
커피빈 강남역먹자골목점,카페,3509,144,서울 강남구 테헤란로1길 29,4.43,"""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""좌석이 편해요""; ""디저트가 맛있어요"""
누볼라 강남,아이스크림,264,266,서울 서초구 강남대로53길 12 솔라티움시티 3층 307호,N/A,"""디저트가 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
배스킨라빈스 SPC스퀘어점,아이스크림,1053,171,서울 강남구 강남대로 352 (역삼동) 지상 2층,N/A,"""디저트가 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요""; ""친절해요"""
던킨 SPC스퀘어점,도넛,845,68,서울 강남구 강남대로 352 SPC스퀘어 2층,N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 청결해요"""
케익공방,케이크전문,38,92,서울 서초구 서초대로73길 42 리가스퀘어 1411호,4.34,
강남고망고케이크,케이크전문,421,223,서울 강남구 테헤란로4길 32 역삼동우정에쉐르1 1층 102호,N/A,"""친절해요""; ""디저트가 맛있어요""; ""선물하기 좋아요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
몽슈슈 강남점,베이커리,66,15,서울 강남구 역삼로3길 11 1층,N/A,"""빵이 맛있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""인테리어가 멋져요"""
사운즈커피 프리미어 강남,"카페,디저트",135,60,"서울 강남구 강남대로 358 지상1층 103호, 104호",N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""친절해요""; ""가성비가 좋아요"""
테이크원커피,"카페,디저트",53,173,서울 강남구 봉은사로18길 71 L층 Takeone1934,N/A,"""인테리어가 멋져요""; ""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요"""
투썸플레이스 강남대륭타워점,카페,3067,171,서울 강남구 강남대로 362-2 가로판매대,4.35,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요"""
폴 바셋 강남삼성타운점,카페,4900,244,서울 서초구 서초대로78길 22 홍우제2빌딩 1층,4.59,"""커피가 맛있어요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""친절해요""; ""대화하기 좋아요"""
보노,"카페,디저트",845,142,서울 강남구 강남대로96길 22 1층,4.31,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요"""
헤이티 강남점,차,N/A,2,서울 강남구 강남대로 438 스타플렉스 2층 210호,N/A,
스타벅스 강남서초초교점,카페,5558,324,"서울 서초구 서초대로77길 27 유빌딩 1,2층 (서초동)",4.45,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요""; ""대화하기 좋아요"""
스타벅스 강남비젼타워점,카페,5428,205,서울 강남구 테헤란로2길 27 1층 101호 (역삼동),4.47,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
스타벅스 강남오거리점,카페,4513,179,서울 강남구 봉은사로2길 39 (역삼동),4.5,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
그레이스케일커피,"카페,디저트",524,198,서울 강남구 강남대로102길 38 1층 그레이스케일커피,N/A,"""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
배스킨라빈스 강남대로점,아이스크림,857,347,서울 강남구 강남대로 442 (역삼동) A동 1층,N/A,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 청결해요"""
크라프트카페,"카페,디저트",466,323,서울 강남구 강남대로102길 38-5,4.43,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""대화하기 좋아요""; ""음료가 맛있어요""; ""인테리어가 멋져요"""
커피빈 강남역12번출구점,카페,1821,131,서울 강남구 테헤란로 111 대건빌딩 2층,4.45,"""커피가 맛있어요""; ""음료가 맛있어요""; ""좌석이 편해요""; ""친절해요""; ""대화하기 좋아요"""
바나프레소 강남역점,바나프레소,2976,101,서울 강남구 테헤란로 113 바나프레소,4.43,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""매장이 청결해요"""
온더웨이,베이커리,20,13,서울 강남구 봉은사로18길 66 지하1층,N/A,"""빵이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요"""
두젠틀,애견카페,344,168,서울 강남구 논현로 534 지하1층 두젠틀,N/A,"""동물을 배려한 환경이에요""; ""친절해요""; ""시설이 깔끔해요""; ""음료가 맛있어요""; ""가격이 합리적이에요"""
핸드크라프트,양식,1039,168,서울 서초구 남부순환로347길 101 1층 101호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""친절해요""; ""재료가 신선해요"""
커피빈 강남역세계빌딩점 (구)커피빈 강남역GT타워옆점,카페,2377,56,서울 서초구 서초대로73길 12 세계빌딩,4.51,"""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요""; ""매장이 청결해요"""
스타벅스 강남삼성타운점,카페,4905,261,서울 서초구 서초대로78길 24 (서초동),4.49,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""대화하기 좋아요"""
스템커피 강남점,"카페,디저트",399,270,서울 서초구 서초대로77길 5 1~2층,N/A,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""인테리어가 멋져요"""
에슬로우 강남역삼성타운점,카페,735,158,서울 서초구 서초대로74길 23 서초타운트라팰리스 1층 110호 에슬로우,N/A,"""커피가 맛있어요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""가성비가 좋아요""; ""친절해요"""
본부케,"카페,디저트",271,144,서울 강남구 강남대로106길 11 1층 본부케,N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
스타벅스 강남GT타워점,카페,3050,171,서울 서초구 서초대로 411 GT타워 (서초동),4.46,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
투썸플레이스 강남역KR타워점,카페,1272,53,서울 강남구 강남대로84길 13 1층 투썸플레이스,4.39,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요"""
Three of Cups,"카페,디저트",860,37,서울 서초구 서초대로74길 45 엔데버타워 1층,4.34,"""커피가 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
설빙 강남역점,빙수,2540,642,서울 강남구 테헤란로1길 42 1층,4.2,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
서울북카페 욕망의북카페,북카페,1754,1413,"서울 강남구 강남대로102길 45 2층, 3층",4.89,"""집중하기 좋아요""; ""읽을만한 책이 많아요""; ""친절해요""; ""인테리어가 멋져요""; ""좌석이 편해요"""
015 COFFEE,"카페,디저트",349,86,서울 강남구 봉은사로18길 84 2층 015 COFFEE,N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""대화하기 좋아요""; ""음료가 맛있어요""; ""친절해요"""
타르틴베이커리 강남역점,베이커리,21,1,서울 강남구 강남대로 350 3층,N/A,"""커피가 맛있어요""; ""빵이 맛있어요""; ""대화하기 좋아요""; ""음료가 맛있어요""; ""인테리어가 멋져요"""
복호두 강남역점,호두과자,192,92,서울 서초구 강남대로 375 104호 복호두 강남역점,N/A,"""디저트가 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
바나프레소 강남점,바나프레소,2838,129,서울 강남구 테헤란로4길 46 쌍용플래티넘 1층,4.41,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
바나프레소 삼성타운점,바나프레소,2427,62,서울 서초구 서초대로78길 26,4.5,"""가성비가 좋아요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
크리스피크림도넛 강남역 지하쇼핑센터점,도넛,689,34,서울 강남구 강남대로 396 북6호,4.44,"""디저트가 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""커피가 맛있어요""; ""특별한 메뉴가 있어요"""
브레댄코 강남역점,베이커리,289,259,서울 서초구 서초대로74길 27 1층 101호,N/A,"""빵이 맛있어요""; ""커피가 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""음료가 맛있어요"""
스타벅스 몬테소리점,카페,5498,188,서울 서초구 강남대로 399 (서초동),4.49,"""커피가 맛있어요""; ""친절해요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
원퍼밀커피 신논현본점,"카페,디저트",1815,292,서울 강남구 강남대로106길 7 1층,4.85,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
강남커피 강남점,"카페,디저트",584,620,"서울 강남구 강남대로102길 13-5 1~3층, 4층",N/A,"""커피가 맛있어요""; ""대화하기 좋아요""; ""디저트가 맛있어요""; ""친절해요""; ""음료가 맛있어요"""
영커피 서초그랑자이점,"카페,디저트",138,13,서울 서초구 효령로 403 1층 141호,N/A,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""친절해요"""
영커피 역삼점,"카페,디저트",101,8,서울 강남구 역삼로4길 22 1층 101호,N/A,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요"""
할리스 강남역2점,카페,1805,68,서울 강남구 강남대로 422 씨티빌딩 1층,N/A,"""커피가 맛있어요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""대화하기 좋아요""; ""매장이 청결해요"""
쏘스윗 강남,"카페,디저트",19,258,서울 서초구 강남대로 455 강남태영데시앙루브 지하1층 110호 쏘스윗 강남,N/A,"""디저트가 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
카페 세상의 모든 스터디,스터디카페,257,25,서울 강남구 강남대로94길 34 지하 2층,N/A,"""집중하기 좋아요""; ""친절해요""; ""차분한 분위기에요""; ""요금제가 잘 되어있어요""; ""가성비가 좋아요"""
레인커피 강남직영점,"카페,디저트",185,28,서울 강남구 강남대로84길 16 1층 103호,N/A,"""커피가 맛있어요""; ""인테리어가 멋져요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""친절해요"""
커피빈 강남대로점,카페,2751,84,서울 서초구 강남대로 369 나라빌딩,4.45,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
스타벅스 서초파라곤점,카페,2936,79,서울 서초구 서초대로74길 29 (서초동) 서초파라곤,4.45,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요""; ""매장이 청결해요"""
고디바 삼성타운점,초콜릿전문점,741,104,서울 서초구 서초대로78길 22 1층,4.27,"""디저트가 맛있어요""; ""음료가 맛있어요""; ""커피가 맛있어요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
인포메이션카페,"카페,디저트",838,539,서울 강남구 역삼로 121 1층,4.45,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""매장이 청결해요""; ""음료가 맛있어요"""
마룬브레드,베이커리,22,75,서울 강남구 테헤란로4길 6 지하1층 B122호,N/A,"""빵이 맛있어요""; ""커피가 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
The Cafe 868,"카페,디저트",243,68,서울 강남구 테헤란로2길 22 강남86빌딩 1층,N/A,"""커피가 맛있어요""; ""대화하기 좋아요""; ""친절해요""; ""매장이 청결해요""; ""디저트가 맛있어요"""
파리바게뜨 신분당선강남역점,베이커리,3425,57,서울 강남구 강남대로 396 강남역 지하1층,4.4,"""빵이 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요""; ""커피가 맛있어요"""
스타벅스 강남역우송빌딩점,카페,512,44,서울 서초구 서초대로73길 7 (서초동),N/A,"""커피가 맛있어요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""친절해요""; ""대화하기 좋아요"""
커피빈 국기원사거리점,카페,673,23,서울 강남구 테헤란로8길 42,4.45,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""디저트가 맛있어요"""
바나프레소 강남효성점,바나프레소,1594,14,서울 강남구 강남대로84길 15 1층 107호,4.59,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
던킨 강남대로점,도넛,4088,146,"서울 서초구 강남대로 455 (서초동, 강남태영데시앙루브) 1층",4.43,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""매장이 청결해요""; ""친절해요""; ""음료가 맛있어요"""
커피빈 강남대로센터점,카페,1989,85,서울 강남구 강남대로 442 흥국생명빌딩 2층,4.47,"""커피가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""매장이 청결해요""; ""디저트가 맛있어요"""
커피빈 강남역랭기지타워점,카페,1029,25,서울 강남구 테헤란로4길 28 시사빌딩,4.35,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""대화하기 좋아요""; ""매장이 청결해요"""
파란만잔 강남삼성타운점,카페,1474,83,서울 서초구 강남대로 359,4.54,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
비유어거트,"카페,디저트",836,61,서울 강남구 테헤란로4길 6 지상 1층 125,N/A,"""디저트가 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요""; ""가성비가 좋아요"""
공차 강남본점,차,186,70,서울 강남구 테헤란로 115 1층,N/A,"""음료가 맛있어요""; ""차가 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요"""
영커피 강남해커스점,"카페,디저트",210,31,서울 서초구 강남대로61길 19 104호 영커피,N/A,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""디저트가 맛있어요""; ""친절해요"""
멍돌핀 애견카페,애견카페,194,32,서울 강남구 강남대로120길 47 2층 멍돌핀,N/A,"""동물을 배려한 환경이에요""; ""친절해요""; ""시설이 깔끔해요""; ""가격이 합리적이에요""; ""공간이 넓어요"""
컴포즈커피 강남역사점,카페,3858,31,서울 강남구 테헤란로 101 지하 1층 E-43 컴포즈커피 강남역사점,4.61,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
텐퍼센트커피 강남서초점,카페,791,17,서울 서초구 서초대로74길 23 104호,4.54,"""커피가 맛있어요""; ""가성비가 좋아요""; ""음료가 맛있어요""; ""친절해요""; ""디저트가 맛있어요"""
레드애플 강남지하상가점,"카페,디저트",154,97,서울 강남구 강남대로 396 강남역 지하상가 E16호,N/A,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""음료가 맛있어요"""
커피나인 강남역점,"카페,디저트",372,17,서울 서초구 서초대로74길 23 108호,N/A,"""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
투썸플레이스 강남역중앙점,카페,1473,54,서울 강남구 테헤란로1길 16 삼원빌딩,4.18,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요""; ""친절해요"""
