Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
도치피자 강남,피자,4261,1770,서울 강남구 강남대로98길 27 1층,4.38,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 넓어요""; ""친절해요"""
고에몬 강남점,"스파게티,파스타전문",3009,3256,서울 서초구 서초대로77길 7 서초빌딩 1층,4.38,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요""; ""혼밥하기 좋아요"""
라그릴리아 SPC스퀘어점,이탈리아음식,2047,1431,서울 강남구 강남대로 352 SPC스퀘어 3층,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요""; ""단체모임 하기 좋아요"""
낙원타코 강남역점,"멕시코,남미음식",2908,5408,서울 서초구 서초대로73길 7 2층,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
지미존스 강남역점,샌드위치,30,62,서울 강남구 강남대로 358 지상1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""친절해요""; ""인테리어가 멋져요"""
감성타코 강남역점,"멕시코,남미음식",2950,14678,서울 강남구 강남대로 406 지하1층 감성타코,4.41,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
사유의서재,양식,1445,1456,서울 강남구 강남대로98길 11 5층 사유의서재,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 날 가기 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요"""
스폰티니 강남점,피자,3757,1356,서울 강남구 강남대로 442 1층,4.38,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요""; ""양이 많아요"""
아올,양식,2292,372,"서울 강남구 강남대로94길 28 (역삼동, 유니언타운 강남) G층 아올",4.74,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요""; ""친절해요"""
더플라잉팬 레드,양식,1179,1269,서울 서초구 서초대로 411 지티타워 지하1층,4.37,"""인테리어가 멋져요""; ""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""대화하기 좋아요"""
쿠차라 삼성서초사옥점,"멕시코,남미음식",3123,846,서울 서초구 서초대로74길 11 삼성전자 서초사옥 지하1층 B112호,4.46,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요"""
할랄가이즈 강남점,양식,2147,1155,서울 서초구 강남대로69길 8,4.44,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
라브리크 서울,양식,1174,1939,서울 강남구 봉은사로18길 66 라브리크,N/A,"""인테리어가 멋져요""; ""사진이 잘 나와요""; ""커피가 맛있어요""; ""디저트가 맛있어요""; ""뷰가 좋아요"""
쉐이크쉑 강남대로점,햄버거,13937,4948,서울 서초구 강남대로 421,4.44,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요"""
비어룸,이탈리아음식,2197,1156,서울 강남구 강남대로98길 22,4.51,"""음식이 맛있어요""; ""매장이 넓어요""; ""단체모임 하기 좋아요""; ""인테리어가 멋져요""; ""술이 다양해요"""
파이브가이즈 강남,햄버거,3856,5858,"서울 서초구 강남대로 435 주류성빌딩 1층, 2층",N/A,"""음식이 맛있어요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""매장이 넓어요"""
브릭오븐,피자,912,1318,서울 강남구 강남대로102길 31 2층,4.34,"""음식이 맛있어요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 넓어요"""
카페마마스 강남역점,양식,2280,1421,서울 서초구 서운로 138 서초동아타워 1F,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
띠엘로,양식,630,514,서울 강남구 강남대로94길 14 2층,N/A,"""음식이 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""특별한 날 가기 좋아요""; ""인테리어가 멋져요"""
이름없는파스타 강남역점,"스파게티,파스타전문",1692,517,서울 강남구 봉은사로6길 38 2층,4.29,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""매장이 청결해요""; ""특별한 메뉴가 있어요"""
매드포갈릭 강남삼성타운점,이탈리아음식,1819,587,서울 서초구 서초대로74길 11 삼성전자 강남사옥 지하1층 B108호,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""단체모임 하기 좋아요""; ""매장이 청결해요"""
파브란트,프랑스음식,44,209,서울 강남구 테헤란로 129 지하2층 B246호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요"""
행그리조 핫치킨&버거,햄버거,399,171,서울 강남구 봉은사로6길 34 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""양이 많아요""; ""특별한 메뉴가 있어요"""
어거스트 힐 강남점,양식,6543,4881,서울 강남구 강남대로106길 25,4.56,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 날 가기 좋아요"""
스테이터 강남본점,"스테이크,립",736,1699,서울 강남구 봉은사로4길 29 1층 스테이터,4.46,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요""; ""인테리어가 멋져요"""
헬로 브라질,"스테이크,립",558,405,서울 강남구 강남대로98길 12 지상 3층,N/A,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
보이브라질 강남점,"스테이크,립",23,73,서울 강남구 강남대로94길 10 3층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요"""
헤비스테이크 강남역점,"스테이크,립",638,1597,서울 강남구 테헤란로4길 32 역삼우정에쉐르 1층 103호,4.46,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
트라가 강남역점,스페인음식,1051,15610,서울 서초구 강남대로55길 24 2층 201호 트라가,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
bd버거 강남,햄버거,208,433,서울 강남구 강남대로94길 23 지하1층 102호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요""; ""인테리어가 멋져요"""
킹케밥 강남점,터키음식,236,39,서울 강남구 강남대로100길 10 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
크라이치즈버거 강남점,햄버거,2318,233,서울 강남구 테헤란로8길 28 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 넓어요"""
노리타,이탈리아음식,132,68,서울 강남구 강남대로 428 3층 2-301호,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 넓어요"""
힘난다버거 강남역점,햄버거,1059,148,서울 강남구 강남대로84길 15 지상1층 102-1호,4.41,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""친절해요"""
닥터로빈 시그니쳐 서초점,이탈리아음식,640,248,서울 서초구 서초대로74길 11 B1 103호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
써브웨이 강남역점,샌드위치,3590,307,서울 강남구 강남대로96길 12,4.3,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요"""
브루클린더버거조인트 역삼점,햄버거,14,12,서울 강남구 테헤란로8길 13 1층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""화장실이 깨끗해요""; ""아늑해요""; ""혼밥하기 좋아요"""
에그드랍 강남역점,샌드위치,1011,160,서울 강남구 강남대로78길 22 1층,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요"""
맥도날드 강남2호점,햄버거,6844,229,서울 강남구 테헤란로 107 메디타워 2층,4.33,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요"""
버거킹 강남대로점,햄버거,7546,207,서울 강남구 강남대로 406 GLASS TOWER,4.35,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""재료가 신선해요"""
오리지널시카고피자 강남점,피자,404,124,서울 강남구 강남대로100길 14 L층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""친절해요""; ""재료가 신선해요"""
명랑핫도그 강남지하상가점,핫도그,1881,88,서울 강남구 강남대로 396 지하층 B-25,4.43,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요"""
행그리조 핫치킨&버거,햄버거,399,171,서울 강남구 봉은사로6길 34 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""양이 많아요""; ""특별한 메뉴가 있어요"""
철판목장 강남역점,"스테이크,립",323,135,서울 서초구 서초대로74길 11 삼성전자 서초사옥 지하2층 B212호,4.49,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
하이웨이기사식당[드라이버],양식,378,534,서울 강남구 강남대로102길 23 2층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""양이 많아요""; ""친절해요""; ""가성비가 좋아요"""
KFC 강남역,햄버거,3785,111,서울 서초구 서초대로77길 15,4.34,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
에그드랍 강남점,샌드위치,1498,267,서울 서초구 강남대로55길 24 1층,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
쉐이크쉑 강남스퀘어점,햄버거,2500,352,서울 강남구 강남대로 352 1층 쉐이크쉑 강남스퀘어점,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""매장이 청결해요""; ""인테리어가 멋져요"""
코리안치킨클럽,햄버거,634,79,"서울 강남구 강남대로78길 22 1층, 2층 코치클",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""혼밥하기 좋아요""; ""친절해요"""
타코치바스코 강남점,스페인음식,142,8,서울 강남구 강남대로84길 15 효성헤링턴 더퍼스트 오피스텔 111호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요"""
죠샌드위치 역삼키토선생점,샌드위치,381,17,서울 강남구 역삼로1길 8 평익빌딩 1층,4.36,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""매장이 청결해요"""
맘스터치 강남역점,햄버거,2023,101,서울 강남구 강남대로100길 10 2층,4.31,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
바라던바,양식,40,108,서울 강남구 역삼로5길 9 2층,N/A,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 청결해요"""
맘스터치 강남대성학원점,햄버거,1885,48,서울 강남구 강남대로78길 33,4.39,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""양이 많아요"""
탁심케밥,터키음식,362,59,서울 서초구 서초대로77길 58,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요"""
도스타코스 강남역점,"멕시코,남미음식",903,698,서울 서초구 강남대로 455 데시앙루브 104호,4.44,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""친절해요"""
다이스타운,샌드위치,207,25,서울 강남구 봉은사로2길 37 3층 다이스타운,N/A,"""친절해요""; ""단체모임 하기 좋아요""; ""매장이 청결해요""; ""화장실이 깨끗해요""; ""음식이 맛있어요"""
필라델피아 서초점,샌드위치,N/A,N/A,서울 서초구 서초대로74길 51 1층 102호,N/A,
디오파스타돈까스,"스파게티,파스타전문",336,28,서울 강남구 강남대로84길 33 B1 108호,4.52,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
노보텔 앰배서더 서울 강남 더스퀘어,뷔페,714,435,서울 강남구 봉은사로 130 2층,4.32,"""음식이 맛있어요""; ""메뉴 구성이 알차요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요"""
위스키온더락,양식,3,5,서울 서초구 강남대로55길 9-15 2층,N/A,
샌드위치데이,샌드위치,15,1,서울 강남구 테헤란로4길 6 강남역센트럴푸르지오시티 B111호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
에그드랍 신논현역점,샌드위치,1407,93,서울 서초구 서초대로77길 62 지 1층 106호,4.5,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
버거스올마이티 서울강남점,햄버거,N/A,N/A,서울 강남구 봉은사로2길 31,N/A,
헬로키친,양식,59,5,서울 강남구 역삼로5길 9 CENTRE-19 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
핸드크라프트,양식,1039,168,서울 서초구 남부순환로347길 101 1층 101호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""친절해요""; ""재료가 신선해요"""
라파스타앤모어,"스파게티,파스타전문",440,81,서울 서초구 사평대로57길 86 1층,4.74,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
데일리픽스,햄버거,593,420,서울 강남구 논현로85길 70 1층 102호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""고기 질이 좋아요""; ""인테리어가 멋져요""; ""친절해요"""
위트앤미트 강남점,양식,2215,2761,서울 강남구 강남대로110길 32 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""친절해요"""
뢰벤돈까스,양식,312,74,서울 강남구 테헤란로 124 삼원타워 지하1층 B102호,4.25,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
틴틴 강남점,이탈리아음식,876,9146,서울 강남구 봉은사로2길 19,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요"""
스파게티스토리 역삼초점,스파게티스토리,462,55,서울 강남구 역삼로 129,4.34,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
데어리퀸,햄버거,93,2,서울 강남구 강남대로 396,4.4,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요""; ""특별한 메뉴가 있어요"""
스트릿핫도그,핫도그,290,N/A,서울 강남구 강남대로 396 강남역,4.28,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
강남필리,양식,22,1,서울 강남구 강남대로 396,N/A,"""친절해요""; ""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
노보텔 앰배서더 서울 강남 안뜨레,양식,87,117,서울 강남구 봉은사로 130 1층,4.54,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
본따볼라,이탈리아음식,74,1,서울 강남구 강남대로84길 15,4.41,
컬럼스,양식,1753,N/A,서울 강남구 강남대로94길 28,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 넓어요"""
대디스샌드위치,샌드위치,192,63,서울 서초구 사임당로 173 서전빌딩 1층,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
KFC 서초우성,햄버거,5,N/A,서울 서초구 사임당로 171 1층 KFC 서초우성점,N/A,
본인브라질,"스테이크,립",N/A,N/A,서울 강남구 강남대로106길 9 2층,N/A,
진심옴므 강남점,양식,N/A,N/A,서울 강남구 테헤란로 123 지하 1층 먼슬리키친 5호 진심옴므,N/A,
더산도,샌드위치,N/A,N/A,서울 서초구 서초대로77길 3 1층 126-2호,N/A,
미스터최,이탈리아음식,8,2,서울 서초구 서운로 160 팔레스빌딩,N/A,
구스아일랜드 브루하우스,"스테이크,립",1441,1299,서울 강남구 역삼로 118,4.48,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""단체모임 하기 좋아요""; ""특별한 메뉴가 있어요"""
멜팅그릴,햄버거,8,8,서울 강남구 강남대로 396,N/A,
버거그랩 (강남점),햄버거,3,2,서울 서초구 서운로 138,N/A,
비크 이 뮈르달,양식,245,281,서울 강남구 봉은사로 123 리체힐신논현오피스텔 1층 F101호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""매장이 청결해요"""
트라가 강남역점,스페인음식,1051,15610,서울 서초구 강남대로55길 24 2층 201호 트라가,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
파스타빌런 역삼점,"스파게티,파스타전문",N/A,N/A,서울 강남구 테헤란로 123 지하1층 12호,N/A,
사가르,양식,1,N/A,서울 서초구 서초대로74길 3 윤빌딩,N/A,
티엘오,양식,N/A,2,서울 강남구 강남대로94길 14,N/A,
예그리나,양식,N/A,N/A,서울 서초구 서초대로74길 49,N/A,
에이프릴마켓 강남역점,햄버거,1,N/A,서울 서초구 강남대로55길 9-11,N/A,
이상만철판집,양식,1,N/A,서울 강남구 테헤란로6길 26 1층,N/A,
two평,양식,18,N/A,서울 서초구 강남대로69길 8,N/A,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""재료가 신선해요"""
티엘라운지,양식,N/A,1,서울 강남구 강남대로106길 19 (역삼동) 3층,N/A,
코프코,양식,6,N/A,서울 강남구 테헤란로 101,N/A,
마노디셰프 강남점,이탈리아음식,2281,1032,서울 강남구 테헤란로 129 강남N타워 B1,4.61,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 청결해요""; ""재료가 신선해요"""
초록그린델리,샌드위치,75,1,서울 서초구 서초대로 389 내제1층 110호,N/A,"""재료가 신선해요""; ""음식이 맛있어요""; ""양이 많아요""; ""친절해요""; ""건강한 맛이에요"""
베네티,양식,9,14,서울 강남구 강남대로110길 14 3층,N/A,
누땡,햄버거,131,30,서울 강남구 테헤란로10길 33 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""재료가 신선해요""; ""친절해요"""
핏제리아 우노 강남,양식,384,20,서울 서초구 사임당로 174 미래타워 1층 104-1호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""특별한 메뉴가 있어요"""
슈퍼두퍼 강남점,햄버거,1660,1382,"서울 서초구 강남대로 463 리젠메디컬타워 101호, 201호, 202호",N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
힘난다버거 신논현역점,햄버거,1313,184,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요"""
일팔코서초점,양식,10,N/A,서울 서초구 사임당로 157,N/A,
잭슨피자 역삼점,피자,300,29,서울 강남구 역삼로 135 1층,4.64,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요"""
보스켓,양식,560,601,서울 강남구 봉은사로20길 18,4.68,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""재료가 신선해요"""
갓잇 강남점,"멕시코,남미음식",1352,1336,서울 강남구 봉은사로4길 10 대원빌딩 1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 넓어요""; ""친절해요"""
썬데이브리즈 신논현점,양식,83,30,서울 서초구 서운로 226 지하1층 11호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요"""
피자먹다 서초점,피자,8,7,서울 서초구 효령로77길 34 아크로텔강남 105호,N/A,
제트엑스벤쳐스,양식,1,N/A,서울 강남구 역삼로 118,N/A,
레스토랑 파츠 강남N점,이탈리아음식,1287,1605,서울 강남구 테헤란로 129 강남N타워 B2층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요""; ""친절해요"""
CBB 크로플 바베큐 버거,햄버거,2,3,서울 강남구 역삼로8길 5 지하 1층,N/A,
킴브로스피자&파스타 강남N타워점,양식,468,35,서울 강남구 테헤란로 129 지하1층 킴브로스,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요"""
튜즈데이 버거 앤 윙,햄버거,211,116,서울 강남구 테헤란로14길 48 1층 103호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요"""
루프808,양식,810,1079,서울 강남구 강남대로 470 16층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""술이 다양해요""; ""대화하기 좋아요"""
피자나라치킨공주 역삼점,피자,62,21,서울 강남구 테헤란로22길 69,4.45,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요"""
비크 이 뮈르달,양식,245,281,서울 강남구 봉은사로 123 리체힐신논현오피스텔 1층 F101호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""매장이 청결해요"""
큐리오,양식,47,154,서울 서초구 서운로 226 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""재료가 신선해요"""
도미노피자 동서초점,피자,363,29,서울 서초구 서운로 220 대지스포츠플라자,4.54,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요"""
로드샌드위치 신논현역점,샌드위치,59,58,서울 서초구 서운로 226 지하1층 108-1호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
